fips,cbsa,metarea,metareano,state_fips,year,unemployment_rate,real_income_pc,college_share,marriage_rate
,,"324. harrisburg-lebanon--carlisle, pa",,PA,2010,0.03291339,,,
,,"324. harrisburg-lebanon--carlisle, pa",,PA,2011,0.03795066,,,
,,32580,,,2012,0.04214373,,,
,,32580,,,2013,0.03418199,,,
,,32580,,,2014,0.0330041,,,
,,32580,,,2015,0.03155168,,,
,,32580,,,2016,0.02626026,,,
,,32580,,,2017,0.02615248,,,
,,32780,,,2012,0.05542022,,,
,,32780,,,2013,0.03983353,,,
,,32780,,,2014,0.04179104,,,
,,32780,,,2015,0.03557312,,,
,,32780,,,2016,0.02683781,,,
,,32780,,,2017,0.02814474,,,
,,"328. hartford-bristol-middleton- new britain, ct",,CT,1960,0.01785052,,,
,,"328. hartford-bristol-middleton- new britain, ct",,CT,1970,0.01270802,,,
,,"328. hartford-bristol-middleton- new britain, ct",,CT,1980,0.02043114,,,
,,"328. hartford-bristol-middleton- new britain, ct",,CT,1990,0.02294845,,,
,,"328. hartford-bristol-middleton- new britain, ct",,CT,2000,0.02765885,,,
,,"328. hartford-bristol-middleton- new britain, ct",,CT,2003,0.0331159,,,
,,"328. hartford-bristol-middleton- new britain, ct",,CT,2005,0.03329288,,,
,,"328. hartford-bristol-middleton- new britain, ct",,CT,2006,0.0331171,,,
,,"328. hartford-bristol-middleton- new britain, ct",,CT,2007,0.03059664,,,
,,"328. hartford-bristol-middleton- new britain, ct",,CT,2008,0.03298759,,,
,,"328. hartford-bristol-middleton- new britain, ct",,CT,2009,0.04036258,,,
,,"328. hartford-bristol-middleton- new britain, ct",,CT,2010,0.05520661,,,
,,"328. hartford-bristol-middleton- new britain, ct",,CT,2011,0.05507774,,,
,,32820,25,,2012,0.05121396,,,
,,32820,25,,2013,0.0514345,,,
,,32820,25,,2014,0.04142966,,,
,,32820,25,,2015,0.03646185,,,
,,32820,25,,2016,0.02909545,,,
,,32820,25,,2017,0.02948355,,,
,,"329. hickory-morganton, nc",,NC,1980,0.01894348,,,
,,"329. hickory-morganton, nc",,NC,1990,0.01670061,,,
,,"329. hickory-morganton, nc",,NC,2000,0.01767287,,,
,,"329. hickory-morganton, nc",,NC,2003,0.03955696,,,
,,"329. hickory-morganton, nc",,NC,2005,0.02774463,,,
,,"329. hickory-morganton, nc",,NC,2006,0.03530425,,,
,,"329. hickory-morganton, nc",,NC,2007,0.02913689,,,
,,"329. hickory-morganton, nc",,NC,2008,0.03310887,,,
,,"329. hickory-morganton, nc",,NC,2009,0.06188743,,,
,,"329. hickory-morganton, nc",,NC,2010,0.06334597,,,
,,"329. hickory-morganton, nc",,NC,2011,0.05135484,,,
,,32900,,,2012,0.06390978,,,
,,32900,,,2013,0.0630531,,,
,,32900,,,2014,0.05721925,,,
,,32900,,,2015,0.03344482,,,
,,32900,,,2016,0.0483965,,,
,,32900,,,2017,0.04470854,,,
,,"330. hattiesburg, ms",,MS,2000,0.02931253,,,
,,"330. hattiesburg, ms",,MS,2005,0.02750666,,,
,,"330. hattiesburg, ms",,MS,2006,0.03405316,,,
,,"330. hattiesburg, ms",,MS,2007,0.02363636,,,
,,"330. hattiesburg, ms",,MS,2008,0.02967626,,,
,,"330. hattiesburg, ms",,MS,2009,0.03893952,,,
,,"330. hattiesburg, ms",,MS,2010,0.0480456,,,
,,"330. hattiesburg, ms",,MS,2011,0.04304304,,,
,,33100,38,,2012,0.0486596,,,
,,33100,38,,2013,0.04232899,,,
,,33100,38,,2014,0.03497682,,,
,,33100,38,,2015,0.02981479,,,
,,33100,38,,2016,0.02639572,,,
,,33100,38,,2017,0.02586313,,,
,,33140,,,2012,0.0431602,,,
,,33140,,,2013,0.03709428,,,
,,33140,,,2014,0.0410509,,,
,,33140,,,2015,0.02917981,,,
,,33140,,,2016,0.02389078,,,
,,33140,,,2017,0.02293968,,,
,,33260,,,2012,0.01699717,,,
,,33260,,,2013,0.01140684,,,
,,33260,,,2014,0.01117318,,,
,,33260,,,2015,0.02023919,,,
,,33260,,,2016,0.02478551,,,
,,33260,,,2017,0.01493931,,,
,,33340,30,,2012,0.04099531,,,
,,33340,30,,2013,0.03693905,,,
,,33340,30,,2014,0.0329602,,,
,,33340,30,,2015,0.02299443,,,
,,33340,30,,2016,0.02265065,,,
,,33340,30,,2017,0.01840554,,,
,,33460,42,,2012,0.03478222,,,
,,33460,42,,2013,0.0289727,,,
,,33460,42,,2014,0.0247051,,,
,,33460,42,,2015,0.02097067,,,
,,33460,42,,2016,0.01764903,,,
,,33460,42,,2017,0.01815195,,,
,,"335. houma-thibodoux, la",,LA,1990,0.03158899,,,
,,"335. houma-thibodoux, la",,LA,2000,0.02303263,,,
,,"335. houma-thibodoux, la",,LA,2003,0.01899593,,,
,,"335. houma-thibodoux, la",,LA,2005,0.02889577,,,
,,"335. houma-thibodoux, la",,LA,2006,0.024,,,
,,"335. houma-thibodoux, la",,LA,2007,0.00883002,,,
,,"335. houma-thibodoux, la",,LA,2008,0.01212121,,,
,,"335. houma-thibodoux, la",,LA,2009,0.03023758,,,
,,"335. houma-thibodoux, la",,LA,2010,0.03873598,,,
,,"335. houma-thibodoux, la",,LA,2011,0.02941176,,,
,,"336. houston-brazoria, tx",,TX,1960,0.01496491,,,
,,"336. houston-brazoria, tx",,TX,1970,0.0117776,,,
,,"336. houston-brazoria, tx",4,TX,1980,0.01629806,,,
,,"336. houston-brazoria, tx",4,TX,1990,0.03152495,,,
,,"336. houston-brazoria, tx",4,TX,2000,0.02839682,,,
,,"336. houston-brazoria, tx",4,TX,2005,0.03717982,,,
,,"336. houston-brazoria, tx",4,TX,2006,0.03316204,,,
,,"336. houston-brazoria, tx",4,TX,2007,0.02676115,,,
,,"336. houston-brazoria, tx",4,TX,2008,0.0240559,,,
,,"336. houston-brazoria, tx",4,TX,2009,0.03604131,,,
,,"336. houston-brazoria, tx",4,TX,2010,0.04164342,,,
,,"336. houston-brazoria, tx",4,TX,2011,0.03998022,,,
,,33660,,,2012,0.05226682,,,
,,33660,,,2013,0.05408549,,,
,,33660,,,2014,0.03868699,,,
,,33660,,,2015,0.02886598,,,
,,33660,,,2016,0.02844141,,,
,,33660,,,2017,0.01857765,,,
,,33700,,,2012,0.07322231,,,
,,33700,,,2013,0.06081081,,,
,,33700,,,2014,0.05503856,,,
,,33700,,,2015,0.04673394,,,
,,33700,,,2016,0.04308331,,,
,,33700,,,2017,0.03661448,,,
,,33740,,,2012,0.04271186,,,
,,33740,,,2013,0.03716216,,,
,,33740,,,2014,0.03835426,,,
,,33740,,,2015,0.03502502,,,
,,33740,,,2016,0.0289548,,,
,,33740,,,2017,0.023145,,,
,,33780,,,2012,0.04031008,,,
,,33780,,,2013,0.04163454,,,
,,33780,,,2014,0.02167182,,,
,,33780,,,2015,0.03032722,,,
,,33780,,,2016,0.02485966,,,
,,33780,,,2017,0.01875,,,
,,33860,,,2012,0.0412758,,,
,,33860,,,2013,0.03526908,,,
,,33860,,,2014,0.03265558,,,
,,33860,,,2015,0.03164557,,,
,,33860,,,2016,0.02540193,,,
,,33860,,,2017,0.02587923,,,
,,"340. huntington-ashland, wv/ky/oh",,,1960,0.03276219,,,
,,"340. huntington-ashland, wv/ky/oh",,,1970,0.0177686,,,
,,"340. huntington-ashland, wv/ky/oh",,,1980,0.0300553,,,
,,"340. huntington-ashland, wv/ky/oh",,,1990,0.0384806,,,
,,34060,,,2012,0.02838605,,,
,,34060,,,2013,0.03120356,,,
,,34060,,,2014,0.02557954,,,
,,34060,,,2015,0.02437107,,,
,,34060,,,2016,0.03488372,,,
,,34060,,,2017,0.03937008,,,
,,"344. huntsville, al",,AL,1980,0.03480767,,,
,,"344. huntsville, al",,AL,2000,0.02996738,,,
,,"344. huntsville, al",,AL,2003,0.03282276,,,
,,"344. huntsville, al",,AL,2005,0.0243235,,,
,,"344. huntsville, al",,AL,2006,0.03195435,,,
,,"344. huntsville, al",,AL,2007,0.02623142,,,
,,"344. huntsville, al",,AL,2008,0.03075571,,,
,,"344. huntsville, al",,AL,2009,0.0466893,,,
,,"344. huntsville, al",,AL,2010,0.04680012,,,
,,"344. huntsville, al",,AL,2011,0.04938272,,,
,,34620,,,2012,0.05646481,,,
,,34620,,,2013,0.0505476,,,
,,34620,,,2014,0.03713299,,,
,,34620,,,2015,0.03504483,,,
,,34620,,,2016,0.03916212,,,
,,34620,,,2017,0.02864816,,,
,,34740,,,2012,0.05947956,,,
,,34740,,,2013,0.05067155,,,
,,34740,,,2014,0.03836478,,,
,,34740,,,2015,0.02969658,,,
,,34740,,,2016,0.02397476,,,
,,34740,,,2017,0.02811502,,,
,,"348. indianapolis, in",,IN,1960,0.01652009,,,
,,"348. indianapolis, in",,IN,1970,0.01745636,,,
,,"348. indianapolis, in",16,IN,1980,0.03109065,,,
,,"348. indianapolis, in",16,IN,1990,0.02362148,,,
,,"348. indianapolis, in",16,IN,2000,0.02360392,,,
,,"348. indianapolis, in",16,IN,2005,0.03328123,,,
,,"348. indianapolis, in",16,IN,2006,0.0312302,,,
,,"348. indianapolis, in",16,IN,2007,0.02793505,,,
,,"348. indianapolis, in",16,IN,2008,0.03396367,,,
,,"348. indianapolis, in",16,IN,2009,0.04731922,,,
,,"348. indianapolis, in",16,IN,2010,0.0503197,,,
,,"348. indianapolis, in",16,IN,2011,0.0522077,,,
,,34820,,,2012,0.04508639,,,
,,34820,,,2013,0.03688629,,,
,,34820,,,2014,0.03172589,,,
,,34820,,,2015,0.02772277,,,
,,34820,,,2016,0.02543604,,,
,,34820,,,2017,0.02354027,,,
,,34900,,,2012,0.0380597,,,
,,34900,,,2013,0.03628447,,,
,,34900,,,2014,0.02752294,,,
,,34900,,,2015,0.01749475,,,
,,34900,,,2016,0.02848576,,,
,,34900,,,2017,0.01389905,,,
,,34940,,,2012,0.02909393,,,
,,34940,,,2013,0.02896152,,,
,,34940,,,2014,0.01746725,,,
,,34940,,,2015,0.0158179,,,
,,34940,,,2016,0.01357642,,,
,,34940,,,2017,0.0129771,,,
,,34980,23,,2012,0.03801683,,,
,,34980,23,,2013,0.03032636,,,
,,34980,23,,2014,0.02749782,,,
,,34980,23,,2015,0.02168647,,,
,,34980,23,,2016,0.01801396,,,
,,34980,23,,2017,0.01783922,,,
,,"350. iowa city, ia",,IA,2000,0.02650307,,,
,,"350. iowa city, ia",,IA,2005,0.0198939,,,
,,"350. iowa city, ia",,IA,2006,0.01812004,,,
,,"350. iowa city, ia",,IA,2007,0.01021566,,,
,,"350. iowa city, ia",,IA,2008,0.01805869,,,
,,"350. iowa city, ia",,IA,2009,0.02777778,,,
,,"350. iowa city, ia",,IA,2010,0.03166496,,,
,,"350. iowa city, ia",,IA,2011,0.01597052,,,
,,"352. jackson, mi",,MI,1960,0.02629482,,,
,,"352. jackson, mi",,MI,1980,0.04603552,,,
,,"352. jackson, mi",,MI,1990,0.03476388,,,
,,"352. jackson, mi",,MI,2000,0.02758325,,,
,,"352. jackson, mi",,MI,2005,0.03081438,,,
,,"352. jackson, mi",,MI,2006,0.03536754,,,
,,"352. jackson, mi",,MI,2007,0.04027304,,,
,,"352. jackson, mi",,MI,2008,0.0274765,,,
,,"352. jackson, mi",,MI,2009,0.07142858,,,
,,"352. jackson, mi",,MI,2010,0.06783537,,,
,,"352. jackson, mi",,MI,2011,0.0488155,,,
,,35300,,,2012,0.0534806,,,
,,35300,,,2013,0.04422531,,,
,,35300,,,2014,0.04282078,,,
,,35300,,,2015,0.03142639,,,
,,35300,,,2016,0.03348837,,,
,,35300,,,2017,0.03352548,,,
,,35380,45,,2012,0.04196766,,,
,,35380,45,,2013,0.03786804,,,
,,35380,45,,2014,0.035411,,,
,,35380,45,,2015,0.03068097,,,
,,35380,45,,2016,0.03050848,,,
,,35380,45,,2017,0.02631144,,,
,,"356. jackson, ms",,MS,1970,0.01452198,,,
,,"356. jackson, ms",,MS,1980,0.0257245,,,
,,"356. jackson, ms",,MS,1990,0.03669462,,,
,,"356. jackson, ms",,MS,2000,0.03233294,,,
,,"356. jackson, ms",,MS,2005,0.03100416,,,
,,"356. jackson, ms",,MS,2006,0.02905234,,,
,,"356. jackson, ms",,MS,2007,0.03059189,,,
,,"356. jackson, ms",,MS,2008,0.02990613,,,
,,"356. jackson, ms",,MS,2009,0.03859408,,,
,,"356. jackson, ms",,MS,2010,0.04262878,,,
,,"356. jackson, ms",,MS,2011,0.04200892,,,
,,35620,1,,2012,0.04549364,,,
,,35620,1,,2013,0.04112976,,,
,,35620,1,,2014,0.03531138,,,
,,35620,1,,2015,0.03028458,,,
,,35620,1,,2016,0.02810868,,,
,,35620,1,,2017,0.02632547,,,
,,35660,,,2012,0.04209844,,,
,,35660,,,2013,0.04678728,,,
,,35660,,,2014,0.02912622,,,
,,35660,,,2015,0.03441558,,,
,,35660,,,2016,0.02052239,,,
,,35660,,,2017,0.02361716,,,
,,"358. jackson, tn",,TN,2000,0.03779924,,,
,,"358. jackson, tn",,TN,2003,0.04289544,,,
,,"358. jackson, tn",,TN,2005,0.03722944,,,
,,"358. jackson, tn",,TN,2006,0.03405018,,,
,,"358. jackson, tn",,TN,2007,0.02922941,,,
,,"358. jackson, tn",,TN,2008,0.03422757,,,
,,"358. jackson, tn",,TN,2009,0.05856643,,,
,,"358. jackson, tn",,TN,2010,0.07209738,,,
,,"358. jackson, tn",,TN,2011,0.05984848,,,
,,35840,,,2012,0.04301566,,,
,,35840,,,2013,0.03136049,,,
,,35840,,,2014,0.02307022,,,
,,35840,,,2015,0.02384546,,,
,,35840,,,2016,0.01929214,,,
,,35840,,,2017,0.01588677,,,
,,"359. jacksonville, fl",,FL,1960,0.02269061,,,
,,"359. jacksonville, fl",,FL,1970,0.01139188,,,
,,"359. jacksonville, fl",12,FL,1980,0.02574809,,,
,,"359. jacksonville, fl",12,FL,1990,0.02618302,,,
,,"359. jacksonville, fl",12,FL,2000,0.02291094,,,
,,"359. jacksonville, fl",12,FL,2005,0.02693848,,,
,,"359. jacksonville, fl",12,FL,2006,0.02721148,,,
,,"359. jacksonville, fl",12,FL,2007,0.03072248,,,
,,"359. jacksonville, fl",12,FL,2008,0.03288866,,,
,,"359. jacksonville, fl",12,FL,2009,0.04994054,,,
,,"359. jacksonville, fl",12,FL,2010,0.05778192,,,
,,"359. jacksonville, fl",12,FL,2011,0.05889792,,,
,,35980,,,2012,0.04016064,,,
,,35980,,,2013,0.04347826,,,
,,35980,,,2014,0.02515244,,,
,,35980,,,2015,0.03551812,,,
,,35980,,,2016,0.02816901,,,
,,35980,,,2017,0.02065966,,,
,,"360. jacksonville, nc",,NC,1980,0.02548451,,,
,,"360. jacksonville, nc",,NC,1990,0.02383028,,,
,,"360. jacksonville, nc",,NC,2000,0.02285799,,,
,,"360. jacksonville, nc",,NC,2005,0.0333575,,,
,,"360. jacksonville, nc",,NC,2006,0.0248854,,,
,,"360. jacksonville, nc",,NC,2007,0.02216896,,,
,,"360. jacksonville, nc",,NC,2008,0.01762918,,,
,,"360. jacksonville, nc",,NC,2009,0.03705992,,,
,,"360. jacksonville, nc",,NC,2010,0.03390876,,,
,,"360. jacksonville, nc",,NC,2011,0.03101737,,,
,,"361. jamestown-dunkirk, ny",,NY,1990,0.03054911,,,
,,"361. jamestown-dunkirk, ny",,NY,2000,0.02942374,,,
,,"361. jamestown-dunkirk, ny",,NY,2003,0.02173913,,,
,,"361. jamestown-dunkirk, ny",,NY,2005,0.04091392,,,
,,"361. jamestown-dunkirk, ny",,NY,2006,0.02999017,,,
,,"361. jamestown-dunkirk, ny",,NY,2007,0.02527255,,,
,,"361. jamestown-dunkirk, ny",,NY,2008,0.0282353,,,
,,"361. jamestown-dunkirk, ny",,NY,2009,0.047053,,,
,,"361. jamestown-dunkirk, ny",,NY,2010,0.03945292,,,
,,"361. jamestown-dunkirk, ny",,NY,2011,0.03381642,,,
,,36100,,,2012,0.04685623,,,
,,36100,,,2013,0.03929122,,,
,,36100,,,2014,0.03353536,,,
,,36100,,,2015,0.0286307,,,
,,36100,,,2016,0.0232378,,,
,,36100,,,2017,0.02326454,,,
,,36140,,,2012,0.05818182,,,
,,36140,,,2013,0.04656488,,,
,,36140,,,2014,0.03622642,,,
,,36140,,,2015,0.02757079,,,
,,36140,,,2016,0.02228612,,,
,,36140,,,2017,0.03060498,,,
,,"362. janesville-beloit, wi",,WI,1980,0.07079646,,,
,,"362. janesville-beloit, wi",,WI,1990,0.02932651,,,
,,"362. janesville-beloit, wi",,WI,2000,0.02622018,,,
,,"362. janesville-beloit, wi",,WI,2005,0.02561913,,,
,,"362. janesville-beloit, wi",,WI,2006,0.03473344,,,
,,"362. janesville-beloit, wi",,WI,2007,0.03184714,,,
,,"362. janesville-beloit, wi",,WI,2008,0.03018268,,,
,,"362. janesville-beloit, wi",,WI,2009,0.05007824,,,
,,"362. janesville-beloit, wi",,WI,2010,0.05582922,,,
,,"362. janesville-beloit, wi",,WI,2011,0.05023184,,,
,,36220,,,2012,0.02689722,,,
,,36220,,,2013,0.03072626,,,
,,36220,,,2014,0.01831502,,,
,,36220,,,2015,0.02504472,,,
,,36220,,,2016,0.04158416,,,
,,36220,,,2017,0.02935421,,,
,,36260,,,2012,0.01981536,,,
,,36260,,,2013,0.02342895,,,
,,36260,,,2014,0.02309058,,,
,,36260,,,2015,0.02177329,,,
,,36260,,,2016,0.01617021,,,
,,36260,,,2017,0.01241722,,,
,,36420,,,2012,0.02483604,,,
,,36420,,,2013,0.02362371,,,
,,36420,,,2014,0.02466914,,,
,,36420,,,2015,0.02328997,,,
,,36420,,,2016,0.02197689,,,
,,36420,,,2017,0.02245269,,,
,,36500,,,2012,0.04897959,,,
,,36500,,,2013,0.0395122,,,
,,36500,,,2014,0.03265306,,,
,,36500,,,2015,0.03007867,,,
,,36500,,,2016,0.03247632,,,
,,36500,,,2017,0.0282118,,,
,,36540,,,2012,0.02444016,,,
,,36540,,,2013,0.0205612,,,
,,36540,,,2014,0.0203316,,,
,,36540,,,2015,0.0145689,,,
,,36540,,,2016,0.0175186,,,
,,36540,,,2017,0.01569714,,,
,,"366. johnson city-kingsport--bristol, tn/va",,,1980,0.03006135,,,
,,"366. johnson city-kingsport--bristol, tn/va",,,1990,0.0292887,,,
,,"366. johnson city-kingsport--bristol, tn/va",,,2000,0.02376562,,,
,,"366. johnson city-kingsport--bristol, tn/va",,,2005,0.03284439,,,
,,"366. johnson city-kingsport--bristol, tn/va",,,2006,0.02677747,,,
,,"366. johnson city-kingsport--bristol, tn/va",,,2007,0.02664975,,,
,,"366. johnson city-kingsport--bristol, tn/va",,,2008,0.02953216,,,
,,"366. johnson city-kingsport--bristol, tn/va",,,2009,0.04297225,,,
,,"366. johnson city-kingsport--bristol, tn/va",,,2010,0.04296754,,,
,,"366. johnson city-kingsport--bristol, tn/va",,,2011,0.03603316,,,
,,36740,,,2012,0.05050784,,,
,,36740,,,2013,0.04195756,,,
,,36740,,,2014,0.03437754,,,
,,36740,,,2015,0.03048121,,,
,,36740,,,2016,0.02647366,,,
,,36740,,,2017,0.02361755,,,
,,36780,,,2012,0.03393844,,,
,,36780,,,2013,0.02207002,,,
,,36780,,,2014,0.02060338,,,
,,36780,,,2015,0.01143293,,,
,,36780,,,2016,0.0131579,,,
,,36780,,,2017,0.0091047,,,
,,"368. johnstown, pa",,PA,1960,0.03758828,,,
,,"368. johnstown, pa",,PA,1970,0.011304,,,
,,"368. johnstown, pa",,PA,1980,0.04695966,,,
,,"368. johnstown, pa",,PA,1990,0.03395504,,,
,,"368. johnstown, pa",,PA,2000,0.03311713,,,
,,"368. johnstown, pa",,PA,2005,0.0319246,,,
,,"368. johnstown, pa",,PA,2006,0.02626642,,,
,,"368. johnstown, pa",,PA,2007,0.02731411,,,
,,"368. johnstown, pa",,PA,2008,0.03143894,,,
,,"368. johnstown, pa",,PA,2009,0.04260286,,,
,,"368. johnstown, pa",,PA,2010,0.04322679,,,
,,"368. johnstown, pa",,PA,2011,0.028403,,,
,,36980,,,2012,0.03064067,,,
,,36980,,,2013,0.02770083,,,
,,36980,,,2014,0.021043,,,
,,36980,,,2015,0.02756654,,,
,,36980,,,2016,0.02893309,,,
,,36980,,,2017,0.0114841,,,
,,"371. joplin, mo",,MO,1980,0.02673726,,,
,,"371. joplin, mo",,MO,1990,0.02756792,,,
,,"371. joplin, mo",,MO,2000,0.0280019,,,
,,"371. joplin, mo",,MO,2003,0.02559727,,,
,,"371. joplin, mo",,MO,2005,0.0346788,,,
,,"371. joplin, mo",,MO,2006,0.03426966,,,
,,"371. joplin, mo",,MO,2007,0.02843084,,,
,,"371. joplin, mo",,MO,2008,0.02731929,,,
,,"371. joplin, mo",,MO,2009,0.0352473,,,
,,"371. joplin, mo",,MO,2010,0.04184549,,,
,,"371. joplin, mo",,MO,2011,0.03044228,,,
,,37100,,,2012,0.04701319,,,
,,37100,,,2013,0.03770416,,,
,,37100,,,2014,0.03431764,,,
,,37100,,,2015,0.03353274,,,
,,37100,,,2016,0.0250857,,,
,,37100,,,2017,0.02570198,,,
,,"372. kalamazoo-portage, mi",,MI,1960,0.01604707,,,
,,"372. kalamazoo-portage, mi",,MI,1980,0.03346043,,,
,,"372. kalamazoo-portage, mi",,MI,1990,0.03165926,,,
,,"372. kalamazoo-portage, mi",,MI,2000,0.03159692,,,
,,"372. kalamazoo-portage, mi",,MI,2005,0.03986867,,,
,,"372. kalamazoo-portage, mi",,MI,2006,0.04342984,,,
,,"372. kalamazoo-portage, mi",,MI,2007,0.04063927,,,
,,"372. kalamazoo-portage, mi",,MI,2008,0.03920685,,,
,,"372. kalamazoo-portage, mi",,MI,2009,0.07067058,,,
,,"372. kalamazoo-portage, mi",,MI,2010,0.05725365,,,
,,"372. kalamazoo-portage, mi",,MI,2011,0.05683136,,,
,,37340,,,2012,0.05625414,,,
,,37340,,,2013,0.04497016,,,
,,37340,,,2014,0.03866358,,,
,,37340,,,2015,0.02230246,,,
,,37340,,,2016,0.02647911,,,
,,37340,,,2017,0.02018079,,,
,,"374. kankakee, il",,IL,1980,0.03831668,,,
,,"374. kankakee, il",,IL,2000,0.03217068,,,
,,"374. kankakee, il",,IL,2005,0.06339814,,,
,,"374. kankakee, il",,IL,2006,0.04069768,,,
,,"374. kankakee, il",,IL,2007,0.02620803,,,
,,"374. kankakee, il",,IL,2008,0.04091653,,,
,,"374. kankakee, il",,IL,2009,0.06314879,,,
,,"374. kankakee, il",,IL,2010,0.05596107,,,
,,"374. kankakee, il",,IL,2011,0.04864434,,,
,,"376. kansas city, mo/ks",,,1960,0.0172063,,,
,,"376. kansas city, mo/ks",,,1970,0.01463415,,,
,,"376. kansas city, mo/ks",36,,1980,0.02702216,,,
,,"376. kansas city, mo/ks",36,,1990,0.02706111,,,
,,"376. kansas city, mo/ks",36,,2000,0.02223352,,,
,,"376. kansas city, mo/ks",36,,2005,0.03201076,,,
,,"376. kansas city, mo/ks",36,,2006,0.02877076,,,
,,"376. kansas city, mo/ks",36,,2007,0.02905871,,,
,,"376. kansas city, mo/ks",36,,2008,0.02639958,,,
,,"376. kansas city, mo/ks",36,,2009,0.03920283,,,
,,"376. kansas city, mo/ks",36,,2010,0.04439732,,,
,,"376. kansas city, mo/ks",36,,2011,0.0433213,,,
,,37620,,,2012,0.03211009,,,
,,37620,,,2013,0.03636364,,,
,,37620,,,2014,0.02537594,,,
,,37620,,,2015,0.02785516,,,
,,37620,,,2016,0.02588686,,,
,,37620,,,2017,0.02358974,,,
,,37860,,,2012,0.04139834,,,
,,37860,,,2013,0.04148886,,,
,,37860,,,2014,0.0281457,,,
,,37860,,,2015,0.03031015,,,
,,37860,,,2016,0.02234637,,,
,,37860,,,2017,0.02200544,,,
,,37980,6,,2012,0.04815085,,,
,,37980,6,,2013,0.04408193,,,
,,37980,6,,2014,0.0367822,,,
,,37980,6,,2015,0.03320463,,,
,,37980,6,,2016,0.02845107,,,
,,37980,6,,2017,0.02590831,,,
,,"380. kenosha, wi",,WI,1960,0.01125579,,,
,,"380. kenosha, wi",,WI,1980,0.03487048,,,
,,"380. kenosha, wi",,WI,1990,0.0350348,,,
,,"380. kenosha, wi",,WI,2000,0.02878932,,,
,,"380. kenosha, wi",,WI,2005,0.03340081,,,
,,"380. kenosha, wi",,WI,2006,0.04921077,,,
,,"380. kenosha, wi",,WI,2007,0.03145236,,,
,,"380. kenosha, wi",,WI,2008,0.02240896,,,
,,"380. kenosha, wi",,WI,2009,0.05125726,,,
,,"380. kenosha, wi",,WI,2010,0.06155398,,,
,,"380. kenosha, wi",,WI,2011,0.06888634,,,
,,38060,5,,2012,0.0382786,,,
,,38060,5,,2013,0.03174208,,,
,,38060,5,,2014,0.03088124,,,
,,38060,5,,2015,0.02574839,,,
,,38060,5,,2016,0.02623379,,,
,,38060,5,,2017,0.02269771,,,
,,"381. kileen-temple, tx",,TX,1980,0.02448771,,,
,,"381. kileen-temple, tx",,TX,1990,0.0335578,,,
,,"381. kileen-temple, tx",,TX,2000,0.02274248,,,
,,"381. kileen-temple, tx",,TX,2005,0.03678572,,,
,,"381. kileen-temple, tx",,TX,2006,0.02940182,,,
,,"381. kileen-temple, tx",,TX,2007,0.02152708,,,
,,"381. kileen-temple, tx",,TX,2008,0.0257376,,,
,,"381. kileen-temple, tx",,TX,2009,0.03001631,,,
,,"381. kileen-temple, tx",,TX,2010,0.03244746,,,
,,"381. kileen-temple, tx",,TX,2011,0.03484207,,,
,,38300,,,2012,0.03540332,,,
,,38300,,,2013,0.03332294,,,
,,38300,,,2014,0.03092784,,,
,,38300,,,2015,0.02628932,,,
,,38300,,,2016,0.02515866,,,
,,38300,,,2017,0.02117797,,,
,,38340,,,2012,0.04601572,,,
,,38340,,,2013,0.03658536,,,
,,38340,,,2014,0.03652174,,,
,,38340,,,2015,0.0252193,,,
,,38340,,,2016,0.02507122,,,
,,38340,,,2017,0.01877934,,,
,,"384. knoxville, tn",,TN,1960,0.01839667,,,
,,"384. knoxville, tn",,TN,1970,0.01751176,,,
,,"384. knoxville, tn",,TN,1980,0.02694131,,,
,,"384. knoxville, tn",,TN,1990,0.03113412,,,
,,"384. knoxville, tn",,TN,2000,0.02398829,,,
,,"384. knoxville, tn",,TN,2005,0.02929958,,,
,,"384. knoxville, tn",,TN,2006,0.0262351,,,
,,"384. knoxville, tn",,TN,2007,0.02094763,,,
,,"384. knoxville, tn",,TN,2008,0.02227134,,,
,,"384. knoxville, tn",,TN,2009,0.03808415,,,
,,"384. knoxville, tn",,TN,2010,0.04097091,,,
,,"384. knoxville, tn",,TN,2011,0.03777895,,,
,,"385. kokomo, in",,IN,1980,0.05134074,,,
,,"385. kokomo, in",,IN,2000,0.0205842,,,
,,"385. kokomo, in",,IN,2005,0.03200776,,,
,,"385. kokomo, in",,IN,2006,0.03468781,,,
,,"385. kokomo, in",,IN,2007,0.03291384,,,
,,"385. kokomo, in",,IN,2008,0.03787879,,,
,,"385. kokomo, in",,IN,2009,0.05947956,,,
,,"385. kokomo, in",,IN,2010,0.04677754,,,
,,"385. kokomo, in",,IN,2011,0.04489016,,,
,,"387. lacrosse, wi",,WI,2000,0.02044839,,,
,,"387. lacrosse, wi",,WI,2005,0.02840909,,,
,,"387. lacrosse, wi",,WI,2006,0.01752464,,,
,,"387. lacrosse, wi",,WI,2007,0.01781737,,,
,,"387. lacrosse, wi",,WI,2008,0.0209713,,,
,,"387. lacrosse, wi",,WI,2009,0.02792696,,,
,,"387. lacrosse, wi",,WI,2010,0.03451996,,,
,,"387. lacrosse, wi",,WI,2011,0.03229399,,,
,,"388. lafayette, la",,LA,1980,0.01723749,,,
,,"388. lafayette, la",,LA,1990,0.03588419,,,
,,"388. lafayette, la",,LA,2000,0.03262244,,,
,,"388. lafayette, la",,LA,2005,0.0244119,,,
