fips,cbsa,metarea,metareano,state_fips,year,reform_date,event_time,treated,exposure_intensity
,,"231. el paso, tx",,TX,1967,1980-01-01,-13,1,0.01777377
,,"231. el paso, tx",,TX,1968,1980-01-01,-12,1,0.01777377
,,"231. el paso, tx",,TX,1969,1980-01-01,-11,1,0.01777377
,,"231. el paso, tx",,TX,1970,1980-01-01,-10,1,0.01777377
,,"231. el paso, tx",,TX,1971,1980-01-01,-9,1,0.01777377
,,"231. el paso, tx",,TX,1972,1980-01-01,-8,1,0.01777377
,,"231. el paso, tx",,TX,1973,1980-01-01,-7,1,0.01777377
,,"231. el paso, tx",,TX,1974,1980-01-01,-6,1,0.01777377
,,"231. el paso, tx",,TX,1975,1980-01-01,-5,1,0.01777377
,,"231. el paso, tx",,TX,1976,1980-01-01,-4,1,0.01777377
,,"231. el paso, tx",,TX,1977,1980-01-01,-3,1,0.01777377
,,"231. el paso, tx",,TX,1978,1980-01-01,-2,1,0.01777377
,,"231. el paso, tx",,TX,1979,1980-01-01,-1,1,0.01777377
,,"231. el paso, tx",21,TX,1980,1980-01-01,0,1,0.01777377
,,"231. el paso, tx",21,TX,1981,1980-01-01,1,1,0.01777377
,,"231. el paso, tx",21,TX,1982,1980-01-01,2,1,0.01777377
,,"231. el paso, tx",21,TX,1983,1980-01-01,3,1,0.01777377
,,"231. el paso, tx",21,TX,1984,1980-01-01,4,1,0.01777377
,,"231. el paso, tx",21,TX,1985,1980-01-01,5,1,0.01777377
,,"231. el paso, tx",21,TX,1986,1980-01-01,6,1,0.01777377
,,"231. el paso, tx",21,TX,1987,1980-01-01,7,1,0.01777377
,,"231. el paso, tx",21,TX,1988,1980-01-01,8,1,0.01777377
,,"231. el paso, tx",21,TX,1989,1980-01-01,9,1,0.01777377
,,"231. el paso, tx",21,TX,1990,1980-01-01,10,1,0.01777377
,,"231. el paso, tx",21,TX,1991,1980-01-01,11,1,0.01777377
,,"231. el paso, tx",21,TX,1992,1980-01-01,12,1,0.01777377
,,"231. el paso, tx",21,TX,1993,1980-01-01,13,1,0.01777377
,,"231. el paso, tx",21,TX,1994,1980-01-01,14,1,0.01777377
,,"231. el paso, tx",21,TX,1995,1980-01-01,15,1,0.01777377
,,"231. el paso, tx",21,TX,1996,1980-01-01,16,1,0.01777377
,,"231. el paso, tx",21,TX,1997,1980-01-01,17,1,0.01777377
,,"231. el paso, tx",21,TX,1998,1980-01-01,18,1,0.01777377
,,"231. el paso, tx",21,TX,1999,1980-01-01,19,1,0.01777377
,,"231. el paso, tx",21,TX,2000,1980-01-01,20,1,0.01777377
,,"231. el paso, tx",21,TX,2001,1980-01-01,21,1,0.01777377
,,"231. el paso, tx",21,TX,2002,1980-01-01,22,1,0.01777377
,,"231. el paso, tx",21,TX,2003,1980-01-01,23,1,0.01777377
,,"231. el paso, tx",21,TX,2004,1980-01-01,24,1,0.01777377
,,"231. el paso, tx",21,TX,2005,1980-01-01,25,1,0.01777377
,,"231. el paso, tx",21,TX,2006,1980-01-01,26,1,0.01777377
,,"231. el paso, tx",21,TX,2007,1980-01-01,27,1,0.01777377
,,"231. el paso, tx",21,TX,2008,1980-01-01,28,1,0.01777377
,,"231. el paso, tx",21,TX,2009,1980-01-01,29,1,0.01777377
,,"231. el paso, tx",21,TX,2010,1980-01-01,30,1,0.01777377
,,"231. el paso, tx",21,TX,2011,1980-01-01,31,1,0.01777377
,,"231. el paso, tx",,TX,2012,1980-01-01,32,1,0.01777377
,,"231. el paso, tx",,TX,2013,1980-01-01,33,1,0.01777377
,,"231. el paso, tx",,TX,2014,1980-01-01,34,1,0.01777377
,,"232. elkhart-goshen, in",,IN,1940,,,0,
,,"232. elkhart-goshen, in",,IN,1944,,,0,
,,"232. elkhart-goshen, in",,IN,1945,,,0,
,,"232. elkhart-goshen, in",,IN,1946,,,0,
,,"232. elkhart-goshen, in",,IN,1947,,,0,
,,"232. elkhart-goshen, in",,IN,1948,,,0,
,,"232. elkhart-goshen, in",,IN,1949,,,0,
,,"232. elkhart-goshen, in",,IN,1950,,,0,
,,"232. elkhart-goshen, in",,IN,1951,,,0,
,,"232. elkhart-goshen, in",,IN,1952,,,0,
,,"232. elkhart-goshen, in",,IN,1953,,,0,
,,"232. elkhart-goshen, in",,IN,1954,,,0,
,,"232. elkhart-goshen, in",,IN,1955,,,0,
,,"232. elkhart-goshen, in",,IN,1956,,,0,
,,"232. elkhart-goshen, in",,IN,1957,,,0,
,,"232. elkhart-goshen, in",,IN,1958,,,0,
,,"232. elkhart-goshen, in",,IN,1959,,,0,
,,"232. elkhart-goshen, in",,IN,1960,,,0,
,,"232. elkhart-goshen, in",,IN,1961,,,0,
,,"232. elkhart-goshen, in",,IN,1962,,,0,
,,"232. elkhart-goshen, in",,IN,1963,,,0,
,,"232. elkhart-goshen, in",,IN,1964,,,0,
,,"232. elkhart-goshen, in",,IN,1965,,,0,
,,"232. elkhart-goshen, in",,IN,1966,,,0,
,,"232. elkhart-goshen, in",,IN,1967,,,0,
,,"232. elkhart-goshen, in",,IN,1968,,,0,
,,"232. elkhart-goshen, in",,IN,1969,,,0,
,,"232. elkhart-goshen, in",,IN,1970,,,0,
,,"232. elkhart-goshen, in",,IN,1971,,,0,
,,"232. elkhart-goshen, in",,IN,1972,,,0,
,,"232. elkhart-goshen, in",,IN,1973,,,0,
,,"232. elkhart-goshen, in",,IN,1974,,,0,
,,"232. elkhart-goshen, in",,IN,1975,,,0,
,,"232. elkhart-goshen, in",,IN,1976,,,0,
,,"232. elkhart-goshen, in",,IN,1977,,,0,
,,"232. elkhart-goshen, in",,IN,1978,,,0,
,,"232. elkhart-goshen, in",,IN,1979,,,0,
,,"232. elkhart-goshen, in",,IN,1980,,,0,
,,"232. elkhart-goshen, in",,IN,1981,,,0,
,,"232. elkhart-goshen, in",,IN,1982,,,0,
,,"232. elkhart-goshen, in",,IN,1983,,,0,
,,"232. elkhart-goshen, in",,IN,1984,,,0,
,,"232. elkhart-goshen, in",,IN,1985,,,0,
,,"232. elkhart-goshen, in",,IN,1986,,,0,
,,"232. elkhart-goshen, in",,IN,1987,,,0,
,,"232. elkhart-goshen, in",,IN,1988,,,0,
,,"232. elkhart-goshen, in",,IN,1989,,,0,
,,"232. elkhart-goshen, in",,IN,1990,,,0,
,,"232. elkhart-goshen, in",,IN,1991,,,0,
,,"232. elkhart-goshen, in",,IN,1992,,,0,
,,"232. elkhart-goshen, in",,IN,1993,,,0,
,,"232. elkhart-goshen, in",,IN,1994,,,0,
,,"232. elkhart-goshen, in",,IN,1995,,,0,
,,"232. elkhart-goshen, in",,IN,1996,,,0,
,,"232. elkhart-goshen, in",,IN,1997,,,0,
,,"232. elkhart-goshen, in",,IN,1998,,,0,
,,"232. elkhart-goshen, in",,IN,1999,,,0,
,,"232. elkhart-goshen, in",,IN,2000,,,0,
,,"232. elkhart-goshen, in",,IN,2001,,,0,
,,"232. elkhart-goshen, in",,IN,2002,,,0,
,,"232. elkhart-goshen, in",,IN,2003,,,0,
,,"232. elkhart-goshen, in",,IN,2004,,,0,
,,"232. elkhart-goshen, in",,IN,2005,,,0,
,,"232. elkhart-goshen, in",,IN,2006,,,0,
,,"232. elkhart-goshen, in",,IN,2007,,,0,
,,"232. elkhart-goshen, in",,IN,2008,,,0,
,,"232. elkhart-goshen, in",,IN,2009,,,0,
,,"232. elkhart-goshen, in",,IN,2010,,,0,
,,"232. elkhart-goshen, in",,IN,2011,,,0,
,,"232. elkhart-goshen, in",,IN,2012,,,0,
,,"232. elkhart-goshen, in",,IN,2013,,,0,
,,"232. elkhart-goshen, in",,IN,2014,,,0,
,,23420,,,1940,2012-01-01,-72,1,0.04254922
,,23420,,,1944,2012-01-01,-68,1,0.04254922
,,23420,,,1945,2012-01-01,-67,1,0.04254922
,,23420,,,1946,2012-01-01,-66,1,0.04254922
,,23420,,,1947,2012-01-01,-65,1,0.04254922
,,23420,,,1948,2012-01-01,-64,1,0.04254922
,,23420,,,1949,2012-01-01,-63,1,0.04254922
,,23420,,,1950,2012-01-01,-62,1,0.04254922
,,23420,,,1951,2012-01-01,-61,1,0.04254922
,,23420,,,1952,2012-01-01,-60,1,0.04254922
,,23420,,,1953,2012-01-01,-59,1,0.04254922
,,23420,,,1954,2012-01-01,-58,1,0.04254922
,,23420,,,1955,2012-01-01,-57,1,0.04254922
,,23420,,,1956,2012-01-01,-56,1,0.04254922
,,23420,,,1957,2012-01-01,-55,1,0.04254922
,,23420,,,1958,2012-01-01,-54,1,0.04254922
,,23420,,,1959,2012-01-01,-53,1,0.04254922
,,23420,,,1960,2012-01-01,-52,1,0.04254922
,,23420,,,1961,2012-01-01,-51,1,0.04254922
,,23420,,,1962,2012-01-01,-50,1,0.04254922
,,23420,,,1963,2012-01-01,-49,1,0.04254922
,,23420,,,1964,2012-01-01,-48,1,0.04254922
,,23420,,,1965,2012-01-01,-47,1,0.04254922
,,23420,,,1966,2012-01-01,-46,1,0.04254922
,,23420,,,1967,2012-01-01,-45,1,0.04254922
,,23420,,,1968,2012-01-01,-44,1,0.04254922
,,23420,,,1969,2012-01-01,-43,1,0.04254922
,,23420,,,1970,2012-01-01,-42,1,0.04254922
,,23420,,,1971,2012-01-01,-41,1,0.04254922
,,23420,,,1972,2012-01-01,-40,1,0.04254922
,,23420,,,1973,2012-01-01,-39,1,0.04254922
,,23420,,,1974,2012-01-01,-38,1,0.04254922
,,23420,,,1975,2012-01-01,-37,1,0.04254922
,,23420,,,1976,2012-01-01,-36,1,0.04254922
,,23420,,,1977,2012-01-01,-35,1,0.04254922
,,23420,,,1978,2012-01-01,-34,1,0.04254922
,,23420,,,1979,2012-01-01,-33,1,0.04254922
,,23420,,,1980,2012-01-01,-32,1,0.04254922
,,23420,,,1981,2012-01-01,-31,1,0.04254922
,,23420,,,1982,2012-01-01,-30,1,0.04254922
,,23420,,,1983,2012-01-01,-29,1,0.04254922
,,23420,,,1984,2012-01-01,-28,1,0.04254922
,,23420,,,1985,2012-01-01,-27,1,0.04254922
,,23420,,,1986,2012-01-01,-26,1,0.04254922
,,23420,,,1987,2012-01-01,-25,1,0.04254922
,,23420,,,1988,2012-01-01,-24,1,0.04254922
,,23420,,,1989,2012-01-01,-23,1,0.04254922
,,23420,,,1990,2012-01-01,-22,1,0.04254922
,,23420,,,1991,2012-01-01,-21,1,0.04254922
,,23420,,,1992,2012-01-01,-20,1,0.04254922
,,23420,,,1993,2012-01-01,-19,1,0.04254922
,,23420,,,1994,2012-01-01,-18,1,0.04254922
,,23420,,,1995,2012-01-01,-17,1,0.04254922
,,23420,,,1996,2012-01-01,-16,1,0.04254922
,,23420,,,1997,2012-01-01,-15,1,0.04254922
,,23420,,,1998,2012-01-01,-14,1,0.04254922
,,23420,,,1999,2012-01-01,-13,1,0.04254922
,,23420,,,2000,2012-01-01,-12,1,0.04254922
,,23420,,,2001,2012-01-01,-11,1,0.04254922
,,23420,,,2002,2012-01-01,-10,1,0.04254922
,,23420,,,2003,2012-01-01,-9,1,0.04254922
,,23420,,,2004,2012-01-01,-8,1,0.04254922
,,23420,,,2005,2012-01-01,-7,1,0.04254922
,,23420,,,2006,2012-01-01,-6,1,0.04254922
,,23420,,,2007,2012-01-01,-5,1,0.04254922
,,23420,,,2008,2012-01-01,-4,1,0.04254922
,,23420,,,2009,2012-01-01,-3,1,0.04254922
,,23420,,,2010,2012-01-01,-2,1,0.04254922
,,23420,,,2011,2012-01-01,-1,1,0.04254922
,,23420,33,,2012,2012-01-01,0,1,0.04254922
,,23420,33,,2013,2012-01-01,1,1,0.04254922
,,23420,33,,2014,2012-01-01,2,1,0.04254922
,,23420,33,,2015,2012-01-01,3,1,0.04254922
,,23420,33,,2016,2012-01-01,4,1,0.04254922
,,23420,33,,2017,2012-01-01,5,1,0.04254922
,,23420,33,,2018,2012-01-01,6,1,0.04254922
,,23460,,,1940,,,0,
,,23460,,,1944,,,0,
,,23460,,,1945,,,0,
,,23460,,,1946,,,0,
,,23460,,,1947,,,0,
,,23460,,,1948,,,0,
,,23460,,,1949,,,0,
,,23460,,,1950,,,0,
,,23460,,,1951,,,0,
,,23460,,,1952,,,0,
,,23460,,,1953,,,0,
,,23460,,,1954,,,0,
,,23460,,,1955,,,0,
,,23460,,,1956,,,0,
,,23460,,,1957,,,0,
,,23460,,,1958,,,0,
,,23460,,,1959,,,0,
,,23460,,,1960,,,0,
,,23460,,,1961,,,0,
,,23460,,,1962,,,0,
,,23460,,,1963,,,0,
,,23460,,,1964,,,0,
,,23460,,,1965,,,0,
,,23460,,,1966,,,0,
,,23460,,,1967,,,0,
,,23460,,,1968,,,0,
,,23460,,,1969,,,0,
,,23460,,,1970,,,0,
,,23460,,,1971,,,0,
,,23460,,,1972,,,0,
,,23460,,,1973,,,0,
,,23460,,,1974,,,0,
,,23460,,,1975,,,0,
,,23460,,,1976,,,0,
,,23460,,,1977,,,0,
,,23460,,,1978,,,0,
,,23460,,,1979,,,0,
,,23460,,,1980,,,0,
,,23460,,,1981,,,0,
,,23460,,,1982,,,0,
,,23460,,,1983,,,0,
,,23460,,,1984,,,0,
,,23460,,,1985,,,0,
,,23460,,,1986,,,0,
,,23460,,,1987,,,0,
,,23460,,,1988,,,0,
,,23460,,,1989,,,0,
,,23460,,,1990,,,0,
,,23460,,,1991,,,0,
,,23460,,,1992,,,0,
,,23460,,,1993,,,0,
,,23460,,,1994,,,0,
,,23460,,,1995,,,0,
,,23460,,,1996,,,0,
,,23460,,,1997,,,0,
,,23460,,,1998,,,0,
,,23460,,,1999,,,0,
,,23460,,,2000,,,0,
,,23460,,,2001,,,0,
,,23460,,,2002,,,0,
,,23460,,,2003,,,0,
,,23460,,,2004,,,0,
,,23460,,,2005,,,0,
,,23460,,,2006,,,0,
,,23460,,,2007,,,0,
,,23460,,,2008,,,0,
,,23460,,,2009,,,0,
,,23460,,,2010,,,0,
,,23460,,,2011,,,0,
,,23460,,,2012,,,0,
,,23460,,,2013,,,0,
,,23460,,,2014,,,0,
,,23460,,,2015,,,0,
,,23460,,,2016,,,0,
,,23460,,,2017,,,0,
,,23540,,,1940,,,0,
,,23540,,,1944,,,0,
,,23540,,,1945,,,0,
,,23540,,,1946,,,0,
,,23540,,,1947,,,0,
,,23540,,,1948,,,0,
,,23540,,,1949,,,0,
,,23540,,,1950,,,0,
,,23540,,,1951,,,0,
,,23540,,,1952,,,0,
,,23540,,,1953,,,0,
,,23540,,,1954,,,0,
,,23540,,,1955,,,0,
,,23540,,,1956,,,0,
,,23540,,,1957,,,0,
,,23540,,,1958,,,0,
,,23540,,,1959,,,0,
,,23540,,,1960,,,0,
,,23540,,,1961,,,0,
,,23540,,,1962,,,0,
,,23540,,,1963,,,0,
,,23540,,,1964,,,0,
,,23540,,,1965,,,0,
,,23540,,,1966,,,0,
,,23540,,,1967,,,0,
,,23540,,,1968,,,0,
,,23540,,,1969,,,0,
,,23540,,,1970,,,0,
,,23540,,,1971,,,0,
,,23540,,,1972,,,0,
,,23540,,,1973,,,0,
,,23540,,,1974,,,0,
,,23540,,,1975,,,0,
,,23540,,,1976,,,0,
,,23540,,,1977,,,0,
,,23540,,,1978,,,0,
,,23540,,,1979,,,0,
,,23540,,,1980,,,0,
,,23540,,,1981,,,0,
,,23540,,,1982,,,0,
,,23540,,,1983,,,0,
,,23540,,,1984,,,0,
,,23540,,,1985,,,0,
,,23540,,,1986,,,0,
,,23540,,,1987,,,0,
,,23540,,,1988,,,0,
,,23540,,,1989,,,0,
,,23540,,,1990,,,0,
,,23540,,,1991,,,0,
,,23540,,,1992,,,0,
,,23540,,,1993,,,0,
,,23540,,,1994,,,0,
,,23540,,,1995,,,0,
,,23540,,,1996,,,0,
,,23540,,,1997,,,0,
,,23540,,,1998,,,0,
,,23540,,,1999,,,0,
,,23540,,,2000,,,0,
,,23540,,,2001,,,0,
,,23540,,,2002,,,0,
,,23540,,,2003,,,0,
,,23540,,,2004,,,0,
,,23540,,,2005,,,0,
,,23540,,,2006,,,0,
,,23540,,,2007,,,0,
,,23540,,,2008,,,0,
,,23540,,,2009,,,0,
,,23540,,,2010,,,0,
,,23540,,,2011,,,0,
,,23540,,,2012,,,0,
,,23540,,,2013,,,0,
,,23540,,,2014,,,0,
,,23540,,,2015,,,0,
,,23540,,,2016,,,0,
,,23540,,,2017,,,0,
,,23580,,,1940,,,0,
,,23580,,,1944,,,0,
,,23580,,,1945,,,0,
,,23580,,,1946,,,0,
,,23580,,,1947,,,0,
,,23580,,,1948,,,0,
,,23580,,,1949,,,0,
,,23580,,,1950,,,0,
,,23580,,,1951,,,0,
,,23580,,,1952,,,0,
,,23580,,,1953,,,0,
,,23580,,,1954,,,0,
,,23580,,,1955,,,0,
,,23580,,,1956,,,0,
,,23580,,,1957,,,0,
,,23580,,,1958,,,0,
,,23580,,,1959,,,0,
,,23580,,,1960,,,0,
,,23580,,,1961,,,0,
,,23580,,,1962,,,0,
,,23580,,,1963,,,0,
,,23580,,,1964,,,0,
,,23580,,,1965,,,0,
,,23580,,,1966,,,0,
,,23580,,,1967,,,0,
,,23580,,,1968,,,0,
,,23580,,,1969,,,0,
,,23580,,,1970,,,0,
,,23580,,,1971,,,0,
,,23580,,,1972,,,0,
,,23580,,,1973,,,0,
,,23580,,,1974,,,0,
,,23580,,,1975,,,0,
,,23580,,,1976,,,0,
,,23580,,,1977,,,0,
,,23580,,,1978,,,0,
,,23580,,,1979,,,0,
,,23580,,,1980,,,0,
,,23580,,,1981,,,0,
,,23580,,,1982,,,0,
,,23580,,,1983,,,0,
,,23580,,,1984,,,0,
,,23580,,,1985,,,0,
,,23580,,,1986,,,0,
,,23580,,,1987,,,0,
,,23580,,,1988,,,0,
,,23580,,,1989,,,0,
,,23580,,,1990,,,0,
,,23580,,,1991,,,0,
,,23580,,,1992,,,0,
,,23580,,,1993,,,0,
,,23580,,,1994,,,0,
,,23580,,,1995,,,0,
,,23580,,,1996,,,0,
,,23580,,,1997,,,0,
,,23580,,,1998,,,0,
,,23580,,,1999,,,0,
,,23580,,,2000,,,0,
,,23580,,,2001,,,0,
,,23580,,,2002,,,0,
,,23580,,,2003,,,0,
,,23580,,,2004,,,0,
,,23580,,,2005,,,0,
,,23580,,,2006,,,0,
,,23580,,,2007,,,0,
,,23580,,,2008,,,0,
,,23580,,,2009,,,0,
,,23580,,,2010,,,0,
,,23580,,,2011,,,0,
,,23580,,,2012,,,0,
,,23580,,,2013,,,0,
,,23580,,,2014,,,0,
,,23580,,,2015,,,0,
,,23580,,,2016,,,0,
,,23580,,,2017,,,0,
,,"236. erie, pa",,PA,1940,,,0,
,,"236. erie, pa",,PA,1944,,,0,
,,"236. erie, pa",,PA,1945,,,0,
,,"236. erie, pa",,PA,1946,,,0,
,,"236. erie, pa",,PA,1947,,,0,
,,"236. erie, pa",,PA,1948,,,0,
,,"236. erie, pa",,PA,1949,,,0,
,,"236. erie, pa",,PA,1950,,,0,
,,"236. erie, pa",,PA,1951,,,0,
,,"236. erie, pa",,PA,1952,,,0,
,,"236. erie, pa",,PA,1953,,,0,
,,"236. erie, pa",,PA,1954,,,0,
,,"236. erie, pa",,PA,1955,,,0,
,,"236. erie, pa",,PA,1956,,,0,
,,"236. erie, pa",,PA,1957,,,0,
,,"236. erie, pa",,PA,1958,,,0,
,,"236. erie, pa",,PA,1959,,,0,
,,"236. erie, pa",,PA,1960,,,0,
,,"236. erie, pa",,PA,1961,,,0,
,,"236. erie, pa",,PA,1962,,,0,
,,"236. erie, pa",,PA,1963,,,0,
,,"236. erie, pa",,PA,1964,,,0,
,,"236. erie, pa",,PA,1965,,,0,
,,"236. erie, pa",,PA,1966,,,0,
,,"236. erie, pa",,PA,1967,,,0,
,,"236. erie, pa",,PA,1968,,,0,
,,"236. erie, pa",,PA,1969,,,0,
,,"236. erie, pa",,PA,1970,,,0,
,,"236. erie, pa",,PA,1971,,,0,
,,"236. erie, pa",,PA,1972,,,0,
,,"236. erie, pa",,PA,1973,,,0,
,,"236. erie, pa",,PA,1974,,,0,
,,"236. erie, pa",,PA,1975,,,0,
,,"236. erie, pa",,PA,1976,,,0,
,,"236. erie, pa",,PA,1977,,,0,
,,"236. erie, pa",,PA,1978,,,0,
,,"236. erie, pa",,PA,1979,,,0,
,,"236. erie, pa",,PA,1980,,,0,
,,"236. erie, pa",,PA,1981,,,0,
,,"236. erie, pa",,PA,1982,,,0,
,,"236. erie, pa",,PA,1983,,,0,
,,"236. erie, pa",,PA,1984,,,0,
,,"236. erie, pa",,PA,1985,,,0,
,,"236. erie, pa",,PA,1986,,,0,
,,"236. erie, pa",,PA,1987,,,0,
,,"236. erie, pa",,PA,1988,,,0,
,,"236. erie, pa",,PA,1989,,,0,
,,"236. erie, pa",,PA,1990,,,0,
,,"236. erie, pa",,PA,1991,,,0,
,,"236. erie, pa",,PA,1992,,,0,
,,"236. erie, pa",,PA,1993,,,0,
,,"236. erie, pa",,PA,1994,,,0,
,,"236. erie, pa",,PA,1995,,,0,
,,"236. erie, pa",,PA,1996,,,0,
,,"236. erie, pa",,PA,1997,,,0,
,,"236. erie, pa",,PA,1998,,,0,
,,"236. erie, pa",,PA,1999,,,0,
,,"236. erie, pa",,PA,2000,,,0,
,,"236. erie, pa",,PA,2001,,,0,
,,"236. erie, pa",,PA,2002,,,0,
,,"236. erie, pa",,PA,2003,,,0,
,,"236. erie, pa",,PA,2004,,,0,
,,"236. erie, pa",,PA,2005,,,0,
,,"236. erie, pa",,PA,2006,,,0,
,,"236. erie, pa",,PA,2007,,,0,
,,"236. erie, pa",,PA,2008,,,0,
,,"236. erie, pa",,PA,2009,,,0,
,,"236. erie, pa",,PA,2010,,,0,
,,"236. erie, pa",,PA,2011,,,0,
,,"236. erie, pa",,PA,2012,,,0,
,,"236. erie, pa",,PA,2013,,,0,
,,"236. erie, pa",,PA,2014,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,1940,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,1944,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,1945,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,1946,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,1947,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,1948,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,1949,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,1950,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,1951,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,1952,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,1953,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,1954,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,1955,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,1956,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,1957,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,1958,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,1959,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,1960,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,1961,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,1962,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,1963,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,1964,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,1965,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,1966,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,1967,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,1968,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,1969,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,1970,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,1971,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,1972,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,1973,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,1974,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,1975,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,1976,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,1977,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,1978,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,1979,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,1980,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,1981,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,1982,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,1983,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,1984,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,1985,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,1986,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,1987,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,1988,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,1989,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,1990,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,1991,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,1992,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,1993,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,1994,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,1995,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,1996,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,1997,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,1998,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,1999,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,2000,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,2001,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,2002,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,2003,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,2004,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,2005,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,2006,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,2007,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,2008,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,2009,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,2010,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,2011,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,2012,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,2013,,,0,
,,"24. allentown-bethlehem-easton, pa/nj",,,2014,,,0,
,,"240. eugene-springfield, or",,OR,1940,,,0,
,,"240. eugene-springfield, or",,OR,1944,,,0,
,,"240. eugene-springfield, or",,OR,1945,,,0,
,,"240. eugene-springfield, or",,OR,1946,,,0,
,,"240. eugene-springfield, or",,OR,1947,,,0,
,,"240. eugene-springfield, or",,OR,1948,,,0,
,,"240. eugene-springfield, or",,OR,1949,,,0,
,,"240. eugene-springfield, or",,OR,1950,,,0,
,,"240. eugene-springfield, or",,OR,1951,,,0,
,,"240. eugene-springfield, or",,OR,1952,,,0,
,,"240. eugene-springfield, or",,OR,1953,,,0,
,,"240. eugene-springfield, or",,OR,1954,,,0,
,,"240. eugene-springfield, or",,OR,1955,,,0,
,,"240. eugene-springfield, or",,OR,1956,,,0,
,,"240. eugene-springfield, or",,OR,1957,,,0,
,,"240. eugene-springfield, or",,OR,1958,,,0,
,,"240. eugene-springfield, or",,OR,1959,,,0,
,,"240. eugene-springfield, or",,OR,1960,,,0,
,,"240. eugene-springfield, or",,OR,1961,,,0,
,,"240. eugene-springfield, or",,OR,1962,,,0,
